report_id,file,rVSM_similarity,collab_filter,classname_similarity,bug_recency,bug_frequency,dnn_relevancy_score,match
955,java/org/apache/catalina/manager/HTMLManagerServlet.java,0.9999999999999998,0.2820401404219598,0.8571428571428571,0.2,0.375,0.955252494301143,1
956,java/org/apache/coyote/http11/filters/ChunkedInputFilter.java,0.5277290542070167,0.0,0.0,0.0,0.0,0.9681249488057383,1
957,java/org/apache/jasper/compiler/Parser.java,0.5976991066405194,0.0,0.0,0.0,0.0,0.9472601350610619,1
958,java/org/apache/jasper/compiler/Node.java,0.38894355526140784,0.17731635193168807,0.0,0.16666666666666666,0.125,0.8782546579074263,1
959,java/org/apache/tomcat/util/modeler/ManagedBean.java,0.8750186380139001,0.0,0.0,0.0,0.0,0.984342147937261,1
960,java/org/apache/el/parser/AstValue.java,0.7453580627993744,0.0,0.0,0.0,0.0,0.9191038927597045,1
961,java/org/apache/naming/resources/FileDirContext.java,0.69868107658435,0.0,0.0,0.0,0.0,0.9330004442982862,1
962,java/org/apache/catalina/connector/CoyoteAdapter.java,0.28623135441972103,0.0,0.0,0.0,0.0,0.9573734415739392,1
963,java/org/apache/el/lang/EvaluationContext.java,0.8311601683996068,0.0,0.8095238095238095,0.0,0.0,0.9558609102676167,1
964,java/org/apache/el/lang/ELArithmetic.java,0.6607293570157917,0.0,0.5714285714285714,0.0,0.0,0.787636317586942,1
965,java/org/apache/catalina/manager/HTMLManagerServlet.java,0.9999999999999998,0.19914898972982126,0.0,0.3333333333333333,0.75,0.990549543197084,1
966,java/org/apache/catalina/realm/JAASRealm.java,0.9999999999999998,0.37871638522957796,0.42857142857142855,0.08333333333333333,0.375,0.9780378962240703,1
967,java/org/apache/catalina/connector/Response.java,0.9999999999999998,0.0,0.38095238095238093,0.0,0.0,0.9978265670361846,1
968,java/org/apache/catalina/core/ApplicationContext.java,0.6552819573784133,0.2534897055859548,0.0,0.1111111111111111,0.125,0.9991896169697253,1
969,java/org/apache/catalina/manager/HTMLManagerServlet.java,0.4192643664632655,0.37461846928744763,0.0,1.0,0.625,0.9709566257068484,1
970,java/org/apache/coyote/http11/Http11AprProtocol.java,0.8409768983339502,0.013031978126145989,0.0,0.16666666666666666,0.125,0.905929350223642,1
970,java/org/apache/coyote/http11/Http11NioProtocol.java,0.8773556310842657,0.029007225199213543,0.0,0.5,0.125,0.9359810823538286,1
970,java/org/apache/coyote/http11/Http11Protocol.java,0.9999999999999998,0.0,0.0,0.0,0.0,0.9470153628265919,1
971,java/org/apache/jasper/compiler/ErrorDispatcher.java,0.6799710065004462,0.14084830185482536,0.0,0.1111111111111111,0.125,0.9572991208997009,1
972,java/org/apache/catalina/servlets/WebdavServlet.java,0.5113719957233946,0.0,0.6190476190476191,0.0,0.0,0.8607766783916952,1
973,java/org/apache/catalina/core/StandardWrapper.java,0.9698952668404286,0.1880397837099482,0.7142857142857142,0.05555555555555555,0.125,0.9818708188938827,1
974,java/org/apache/catalina/servlets/WebdavServlet.java,0.6566450254782048,0.506062202339816,0.6190476190476191,0.5,0.125,0.9736146645090855,1
975,java/org/apache/tomcat/util/net/AprEndpoint.java,0.9999999999999998,0.26064481579496757,0.0,1.0,0.125,0.9601105159774466,1
976,java/org/apache/catalina/core/StandardContext.java,0.8692144511102985,0.06698551433693513,0.7142857142857142,0.5,0.625,0.9810373774138451,1
977,java/org/apache/catalina/tribes/tipis/AbstractReplicatedMap.java,0.8865249537203603,0.29717984747843346,1.0,0.1,0.125,0.9921583585415199,1
978,java/org/apache/coyote/http11/Http11NioProtocol.java,0.6128254945549693,0.0,0.0,0.0,0.0,0.9147833780821775,1
978,java/org/apache/tomcat/util/net/NioEndpoint.java,0.4260364301567128,0.0,0.0,0.0,0.0,0.9143376932218527,1
979,java/org/apache/catalina/core/ApplicationDispatcher.java,0.9999999999999998,0.0,0.0,0.0,0.0,0.9974143469844856,1
980,java/org/apache/catalina/session/StandardManager.java,0.614549623694401,0.0,0.0,0.0,0.0,0.937711423349523,1
981,java/org/apache/catalina/util/RequestUtil.java,0.5152082570706942,0.0,0.0,0.0,0.0,0.9127794503593196,1
982,webapps/examples/WEB-INF/classes/sessions/DummyCart.java,0.9999999999999998,0.0,0.42857142857142855,0.0,0.0,0.7718741771658202,1
983,java/org/apache/catalina/core/ApplicationFilterFactory.java,0.29344446012796366,0.039742756882695685,0.0,0.2,0.125,0.9085272674092328,1
984,java/org/apache/catalina/deploy/SecurityRoleRef.java,0.9999999999999997,0.0,0.0,0.0,0.0,0.9811753951928697,1
984,java/org/apache/catalina/startup/WebRuleSet.java,0.7262771278189591,0.0,0.0,0.0,0.0,0.9595753583346256,1
985,java/org/apache/jasper/compiler/JavacErrorDetail.java,0.6305892020526009,0.0,0.0,0.0,0.0,0.9894369765203667,1
986,java/org/apache/catalina/deploy/NamingResources.java,0.9999999999999997,0.29455634311156914,0.0,0.027777777777777776,0.25,0.9679486676202717,1
987,java/org/apache/jasper/compiler/ELFunctionMapper.java,0.703809589535601,0.0,0.0,0.0,0.0,0.9444442377503345,1
988,java/org/apache/catalina/servlets/DefaultServlet.java,0.8793019499314397,0.08152512857517345,0.0,0.25,0.375,0.9540909688329495,1
989,java/org/apache/catalina/valves/ErrorReportValve.java,0.9999999999999998,0.0,0.7619047619047619,0.0,0.0,0.9999999999999999,1
990,java/org/apache/catalina/realm/RealmBase.java,0.7014539203714477,0.0,0.42857142857142855,0.0,0.0,0.8915833417570035,1
991,java/org/apache/jasper/compiler/Node.java,0.7634452882468298,0.0,0.0,0.0,0.0,0.9751811921363991,1
992,java/org/apache/catalina/manager/HTMLManagerServlet.java,0.9566284453077764,0.21789014387581698,0.0,0.09090909090909091,0.25,0.9829476464904134,1
993,java/org/apache/catalina/valves/AccessLogValve.java,0.4719089294579735,0.0,0.6666666666666666,0.0,0.0,0.9050809415416223,1
994,java/org/apache/catalina/authenticator/FormAuthenticator.java,0.9999999999999998,0.0,0.0,0.0,0.0,0.9999999999999999,1
994,java/org/apache/catalina/authenticator/SavedRequest.java,0.3726378274068953,0.0,0.0,0.0,0.0,0.9734181906547703,1
995,java/org/apache/catalina/startup/Embedded.java,0.7647511539096947,0.05343763525859638,0.38095238095238093,0.0196078431372549,0.125,0.9577377401216774,1
