report_id,file,rVSM_similarity,collab_filter,classname_similarity,bug_recency,bug_frequency,dnn_relevancy_score,match
849,java/org/apache/tomcat/util/threads/TaskThreadFactory.java,0.9999999999999997,0.0,0.6296296296296295,0.0,0.0,1.0,1
850,java/org/apache/tomcat/util/threads/TaskQueue.java,0.8533961622053716,0.0,0.3333333333333333,0.0,0.0,0.9772174988728243,1
852,java/org/apache/catalina/core/StandardContext.java,0.3030136187467895,0.03633144927964222,0.0,0.5,0.9230769230769231,0.9541364129999392,1
852,java/org/apache/catalina/core/StandardHost.java,0.19534898587001034,0.0,0.0,0.0,0.0,0.9551140015295119,1
852,java/org/apache/catalina/tribes/membership/Membership.java,0.1281340617583843,0.0,0.0,0.0,0.0,0.7942286151916634,1
852,java/org/apache/catalina/util/InstanceSupport.java,0.8147589436434486,0.0,0.0,0.0,0.0,0.8627289519144098,1
852,java/org/apache/catalina/util/LifecycleSupport.java,0.45376070011701813,0.0,0.0,0.0,0.0,0.8660476123233354,1
853,java/org/apache/catalina/ant/jmx/JMXAccessorTask.java,0.6664736498175511,0.12904178005991396,0.5555555555555556,0.5,0.07692307692307693,0.8930888500037272,1
854,java/org/apache/jasper/Constants.java,0.5196338820815215,0.05928473282948379,0.3333333333333333,0.14285714285714285,0.07692307692307693,0.9038393636294298,1
854,java/org/apache/jasper/compiler/PageInfo.java,0.2518345392081127,0.0758038719195613,0.0,0.05555555555555555,0.15384615384615385,0.8588746315973171,1
854,java/org/apache/jasper/xmlparser/ParserUtils.java,0.30302321938698534,0.0,0.0,0.0,0.0,0.8749975821610291,1
855,java/org/apache/catalina/session/ManagerBase.java,0.7529498942882709,0.0,0.4074074074074074,0.0,0.0,0.9547678666468763,1
856,java/org/apache/catalina/manager/Constants.java,0.48127563935016054,0.16939359915159155,0.0,0.05263157894736842,0.15384615384615385,0.8844356985467244,1
857,java/org/apache/tomcat/util/res/StringManager.java,0.8679860458157441,0.0,0.48148148148148145,0.0,0.0,0.9764720921163303,1
857,test/org/apache/tomcat/util/res/TestStringManager.java,0.9584170945721929,0.0,0.0,0.0,0.0,0.8861284148852726,1
858,java/org/apache/catalina/valves/AccessLogValve.java,0.9504147357441187,0.20457313524367876,0.5185185185185185,0.16666666666666666,0.23076923076923078,0.9987562250617258,1
859,java/org/apache/jasper/compiler/Compiler.java,0.9999999999999996,0.3876525069857892,0.0,0.07692307692307693,0.07692307692307693,1.0,1
860,java/org/apache/catalina/core/StandardContext.java,0.49254428008362716,0.307130274808783,0.5555555555555556,0.2,0.8461538461538463,0.9878718512049766,1
861,java/org/apache/catalina/core/StandardServer.java,0.22043285601033988,0.0,0.0,0.0,0.0,0.8999485206066138,1
861,java/org/apache/catalina/tribes/util/UUIDGenerator.java,0.5872883235729589,0.0,0.0,0.0,0.0,0.8524375831526554,1
861,test/org/apache/catalina/tribes/demos/LoadTest.java,0.27908149626212136,0.0,0.0,0.0,0.0,0.8920435350613098,1
861,test/org/apache/catalina/tribes/demos/MapDemo.java,0.21518098540131866,0.0,0.0,0.0,0.0,0.8982991419444832,1
861,test/org/apache/catalina/tribes/test/channel/TestDataIntegrity.java,0.5122278253126357,0.0,0.0,0.0,0.0,0.4998119277985452,1
861,test/org/apache/catalina/tribes/test/channel/TestMulticastPackages.java,0.3738772945626717,0.0,0.0,0.0,0.0,0.8838121087902324,1
861,test/org/apache/catalina/tribes/test/channel/TestRemoteProcessException.java,0.18050722753157494,0.0,0.0,0.0,0.0,0.9081816147007629,1
861,test/org/apache/catalina/tribes/test/channel/TestUdpPackages.java,0.4046565926011125,0.0,0.0,0.0,0.0,0.8762445024701133,1
862,java/org/apache/catalina/valves/CometConnectionManagerValve.java,0.9999999999999998,0.3274625723476274,1.0,0.07692307692307693,0.07692307692307693,0.9986595946096491,1
863,java/org/apache/coyote/http11/Http11Processor.java,0.7310158240667343,0.02415528578238704,0.0,0.05263157894736842,0.15384615384615385,0.9911550904909748,1
865,java/org/apache/catalina/connector/RequestFacade.java,0.5544611258053715,0.0,0.0,0.0,0.0,0.9462007525225524,1
