report_id,file,rVSM_similarity,collab_filter,classname_similarity,bug_recency,bug_frequency,dnn_relevancy_score,match
425,java/org/apache/catalina/core/StandardContextValve.java,0.9999999999999998,0.2229008143355093,0.7692307692307693,0.5,0.11764705882352941,0.980814843841514,1
426,java/org/apache/catalina/tribes/group/interceptors/GzipInterceptor.java,0.6516735171061913,0.0,0.576923076923077,0.0,0.0,1.0,1
426,test/org/apache/catalina/tribes/group/interceptors/TestGzipInterceptor.java,0.9999999999999998,0.0,0.0,0.0,0.0,0.5980995340760571,1
427,java/org/apache/catalina/security/SecurityConfig.java,0.9999999999999998,0.1748323366245706,0.5384615384615385,0.047619047619047616,0.029411764705882353,1.0,1
428,java/org/apache/catalina/core/StandardContext.java,0.5968253712725161,0.17190071686650615,0.0,0.16666666666666666,0.9705882352941176,0.8987241327294059,1
429,java/org/apache/catalina/manager/host/HostManagerServlet.java,0.9999999999999998,0.0978367735601247,0.6923076923076923,0.058823529411764705,0.029411764705882353,0.9906196808067214,1
430,java/org/apache/catalina/authenticator/AuthenticatorBase.java,0.9999999999999997,0.17035283391853515,0.0,0.25,0.23529411764705882,1.0,1
431,java/org/apache/el/lang/ExpressionBuilder.java,0.6599462600028081,0.0,0.0,0.0,0.0,0.9184213230609872,1
432,java/org/apache/catalina/core/StandardContextValve.java,0.2593996788343226,0.45393535314785544,0.0,0.2,0.08823529411764705,0.9677108243538844,1
432,java/org/apache/catalina/core/StandardWrapperValve.java,0.2543861305334558,0.04084861131279392,0.0,0.05,0.11764705882352941,0.9830752620274168,1
433,java/org/apache/catalina/core/AsyncContextImpl.java,0.7032341475851641,0.2566989224547073,0.0,0.3333333333333333,0.058823529411764705,0.956740492136717,1
434,java/org/apache/catalina/manager/HTMLManagerServlet.java,0.21734446096031002,0.08806008479712014,0.0,0.5,0.4411764705882353,0.922398990915902,1
435,java/org/apache/catalina/startup/Tomcat.java,0.42993858095750015,0.3495022488269492,0.23076923076923078,0.3333333333333333,0.1764705882352941,0.9665205342345388,1
436,java/org/apache/juli/FileHandler.java,1.0,0.6675219308768816,0.42307692307692313,0.06666666666666667,0.058823529411764705,0.9595585281412432,1
437,java/org/apache/catalina/startup/WebRuleSet.java,0.9999999999999997,0.04018828039897779,0.0,0.05,0.11764705882352941,0.9834947533058971,1
438,java/org/apache/catalina/startup/ContextConfig.java,0.33310499621709216,0.11561560817211539,0.0,1.0,0.6764705882352942,0.8805827872588631,1
438,test/org/apache/catalina/startup/TestContextConfig.java,0.718399383991515,0.0,0.0,0.0,0.0,0.7455242264974449,1
439,java/org/apache/catalina/valves/AccessLogValve.java,0.9079798850602806,0.47561279122333977,0.5384615384615385,0.5,0.20588235294117646,1.0,1
440,java/org/apache/catalina/startup/ContextConfig.java,0.5934104091993089,0.08860943373473293,0.0,1.0,0.6470588235294118,0.9721671512792684,1
440,test/org/apache/catalina/startup/TestContextConfigAnnotation.java,0.5747446437581867,0.0,0.0,0.0,0.0,0.9043951071614464,1
441,java/org/apache/catalina/ssi/ExpressionParseTree.java,0.48371906924401115,0.14611713096426776,0.0,0.2,0.029411764705882353,0.8734535491937598,1
442,java/org/apache/catalina/manager/Constants.java,0.06728872227536796,0.03307683877344995,0.0,0.0625,0.029411764705882353,0.7640805713477336,1
442,java/org/apache/catalina/manager/HTMLManagerServlet.java,0.5008557035438881,0.15062156048773453,0.0,0.5,0.11764705882352941,0.9776470847619608,1
442,java/org/apache/catalina/manager/StatusManagerServlet.java,0.36628766351551023,0.0,0.0,0.0,0.0,0.9165546141746485,1
443,java/org/apache/catalina/ha/session/DeltaManager.java,0.9999999999999998,0.40947335853649286,0.0,0.3333333333333333,0.3235294117647059,0.9431508603671775,1
443,java/org/apache/catalina/ha/session/DeltaSession.java,0.8371005413168306,0.27875565815067754,0.0,0.3333333333333333,0.3235294117647059,0.924595813221231,1
444,java/org/apache/catalina/servlets/WebdavServlet.java,0.9999999999999996,0.426929826567094,0.5,0.06666666666666667,0.1764705882352941,0.9152051922968307,1
445,java/org/apache/catalina/startup/Embedded.java,0.8799453857355626,0.18691475243595054,0.3076923076923077,0.2,0.20588235294117646,0.9655880179057331,1
446,java/org/apache/catalina/startup/ContextConfig.java,0.3936460322281644,0.04480163175709159,0.0,0.5,0.6176470588235294,0.9608837094757485,1
447,java/org/apache/catalina/connector/OutputBuffer.java,0.9999999999999998,0.148012044241319,0.46153846153846156,0.1111111111111111,0.058823529411764705,0.9858231430145413,1
448,java/org/apache/catalina/ant/AbstractCatalinaCommandTask.java,0.5553625640952072,0.0,0.0,0.0,0.0,0.942962158124235,1
448,java/org/apache/catalina/ant/ReloadTask.java,0.9106176150707752,0.0,0.0,0.0,0.0,0.9102899476271442,1
448,java/org/apache/catalina/ant/SessionsTask.java,0.6992616253597355,0.0,0.0,0.0,0.0,0.8954461043132805,1
448,java/org/apache/catalina/ant/StartTask.java,0.9486079167772109,0.0,0.0,0.0,0.0,0.9087528426520223,1
448,java/org/apache/catalina/ant/StopTask.java,0.9354872689445493,0.0,0.0,0.0,0.0,0.9020406855207567,1
448,java/org/apache/catalina/ant/UndeployTask.java,0.8802767479981711,0.4955012198715224,0.0,0.011764705882352941,0.029411764705882353,0.8887284233327641,1
449,java/org/apache/catalina/startup/ContextConfig.java,0.5286035811718238,0.18463983238158665,0.0,0.3333333333333333,0.5882352941176471,0.9191920358769483,1
449,java/org/apache/catalina/startup/TldConfig.java,0.687166790375018,0.1491235091574343,0.0,0.07142857142857142,0.20588235294117646,0.9513863921541335,1
449,java/org/apache/jasper/compiler/TldLocationsCache.java,0.699239150588543,0.06496155484665644,0.0,0.0625,0.08823529411764705,0.9312813209573424,1
